gene.name	time	gene.regulation	mean
MRPL33	120	random	0.300508401745041
MRPL33	180	random	0.487414374612704
MRPL33	240	random	1.03368960442128
MRPL33	300	random	0.388043952175742
MRPL33	360	random	0.948694419593687
MRPL33	420	random	0.750571279738857
MRPL33	480	random	0.355716674558649
MRPL33	600	random	0.348532835088184
MRPL33	720	random	0.903157896023866
WDR43	0	random	0
WDR43	30	random	-0.0511201066154556
WDR43	60	random	1.0450563640777
WDR43	120	random	0.983333734256622
WDR43	180	random	1.59252059287581
WDR43	240	random	1.71931499811244
WDR43	300	random	2.4753902624955
WDR43	360	random	2.30275429100835
WDR43	420	random	1.3982142672132
WDR43	480	random	0.952513398880608
WDR43	600	random	1.26196104032546
WDR43	720	random	1.29888360093366
CRIM1	0	random	0
CRIM1	30	random	0.416842412989301
CRIM1	60	random	1.24040931426556
CRIM1	120	random	2.37844995229651
CRIM1	180	random	2.57533035259597
CRIM1	240	random	1.88539530852852
CRIM1	300	random	1.57209433205549
CRIM1	360	random	0.540488752569981
CRIM1	420	random	1.57509888036719
CRIM1	480	random	1.15185968710138
CRIM1	600	random	1.10409726725152
CRIM1	720	random	0.758838166234598
SRSF7	0	random	0
SRSF7	30	random	-0.295444663443579
SRSF7	60	random	-1.42949920108404
SRSF7	120	random	-2.04888449964871
SRSF7	180	random	-1.86987193620332
SRSF7	240	random	-1.76622613117732
SRSF7	300	random	-1.41832509942454
SRSF7	360	random	-1.18397719229582
SRSF7	420	random	-0.643477867556496
SRSF7	480	random	-0.472838259340657
SRSF7	600	random	-1.66049724869737
SRSF7	720	random	-1.9629702563649
COX7A2L	0	random	0
COX7A2L	30	random	0.188354472314618
COX7A2L	60	random	-0.541101175392547
COX7A2L	120	random	-1.13938488597695
COX7A2L	180	random	-0.692917995516706
COX7A2L	240	random	-0.632696845880098
COX7A2L	300	random	0.0722212884232552
COX7A2L	360	random	-0.509527019654663
COX7A2L	420	random	-0.405120423293633
COX7A2L	480	random	-0.585126179355075
COX7A2L	600	random	-0.039115396681886
COX7A2L	720	random	0.283844066609345
B3GNT2	0	random	0
B3GNT2	30	random	-0.226417729651041
B3GNT2	60	random	0.765899079908967
B3GNT2	120	random	1.70412349859258
B3GNT2	180	random	1.80718911243168
B3GNT2	240	random	1.92856300052533
B3GNT2	300	random	1.55059045193093
B3GNT2	360	random	1.06615969768318
B3GNT2	420	random	0.403177336936835
B3GNT2	480	random	0.0682692589529075
B3GNT2	600	random	-0.00746861571349067
B3GNT2	720	random	0.106358488471757
AFTPH	0	random	0
AFTPH	30	random	0.285438388943059
AFTPH	60	random	-0.849184218816054
AFTPH	120	random	-1.22165453953377
AFTPH	180	random	-1.1632179956752
AFTPH	240	random	-1.23433200217022
AFTPH	300	random	-0.961876108099785
AFTPH	360	random	-0.740749896886881
AFTPH	420	random	-0.0294688574518328
AFTPH	480	random	0.467979202740899
AFTPH	600	random	0.0238570010921617
AFTPH	720	random	0.451699562706976
SPRED2	0	random	0
SPRED2	30	random	0.0209017718133135
SPRED2	60	random	1.07009184223105
SPRED2	120	random	1.28496600020245
SPRED2	180	random	2.03309168189785
SPRED2	240	random	2.26125621175809
SPRED2	300	random	2.48060467141204
SPRED2	360	random	1.34757929526333
SPRED2	420	random	1.48463707697755
SPRED2	480	random	0.725823885543648
SPRED2	600	random	0.472577229507433
SPRED2	720	random	0.41306633579745
TEX261	0	random	0
TEX261	30	random	-0.243911204668937
TEX261	60	random	0.283408020639541
TEX261	120	random	0.990816169954602
TEX261	180	random	0.83167811772344
TEX261	240	random	0.672200239892795
TEX261	300	random	0.963504989900371
TEX261	360	random	0.907734861915968
TEX261	420	random	-0.308385175862718
TEX261	480	random	-0.521027817618173
TEX261	600	random	1.0094459961524
TEX261	720	random	0.543892441312912
ZNF638	0	random	0
ZNF638	30	random	0.32352852153709
ZNF638	60	random	-0.517087935621067
ZNF638	120	random	-0.453363338901669
ZNF638	180	random	-0.521969775310244
ZNF638	240	random	-1.09677085133443
ZNF638	300	random	-1.79562173836012
ZNF638	360	random	-1.86490489148937
ZNF638	420	random	-1.34211094367496
ZNF638	480	random	-1.20017993531029
ZNF638	600	random	-0.514038760669575
ZNF638	720	random	-0.39663762562015
CCT7	0	random	0
CCT7	30	random	0.084471370949146
CCT7	60	random	0.138789776908076
CCT7	120	random	0.262603721646659
CCT7	180	random	-0.456527557111835
CCT7	240	random	-0.693972291592847
CCT7	300	random	-0.942023068484615
CCT7	360	random	-0.877787874629767
CCT7	420	random	-0.64628276289306
CCT7	480	random	-0.401543303690534
CCT7	600	random	-0.318766603340125
CCT7	720	random	-0.723090188310446
CCDC142	0	random	0
CCDC142	30	random	0.10563836774359
CCDC142	60	random	0.875289332732599
CCDC142	120	random	0.295052217598853
CCDC142	180	random	-0.9463427132087
CCDC142	240	random	-0.284024036350896
CCDC142	300	random	-0.219983194367145
CCDC142	360	random	0.777583516412978
CCDC142	420	random	-0.183609543935286
CCDC142	480	random	1.03355340748398
CCDC142	600	random	0.764684761988537
CCDC142	720	random	0.258098136574997
POLE4	0	random	0
POLE4	30	random	-0.468875460360122
POLE4	60	random	0.87679493003242
POLE4	120	random	0.875446770801219
POLE4	180	random	0.480062363437963
POLE4	240	random	0.285870199208673
POLE4	300	random	0.774291532276985
POLE4	360	random	-0.241785225755578
POLE4	420	random	-0.645293311685246
POLE4	480	random	-0.910972515094889
POLE4	600	random	-0.404560512351626
POLE4	720	random	-0.425725977059877
CAPG	0	random	0
CAPG	30	random	-0.54336979909127
CAPG	60	random	0.184100858626915
CAPG	120	random	0.0402586789553038
CAPG	180	random	-0.301369047073216
CAPG	240	random	-0.139804075095547
CAPG	300	random	-0.326148325153608
CAPG	360	random	0.0319241398808016
CAPG	420	random	0.446618445006182
CAPG	480	random	0.730142332968004
CAPG	600	random	0.247466469323029
CAPG	720	random	0.605572925136698
MAT2A	0	random	0
MAT2A	30	random	-0.0150686929227859
MAT2A	60	random	1.34344797654641
MAT2A	120	random	1.91252676520442
MAT2A	180	random	1.86196696462543
MAT2A	240	random	2.17280345564249
MAT2A	300	random	1.73023882513373
MAT2A	360	random	2.20888090633172
MAT2A	420	random	0.614379516128684
MAT2A	480	random	0.394428252193785
MAT2A	600	random	-0.123214129325948
MAT2A	720	random	-0.118674648333389
RNF181	0	random	0
RNF181	30	random	-0.474730339706629
RNF181	60	random	-0.294456490073907
RNF181	120	random	0.404829361564202
RNF181	180	random	-0.443589619586306
RNF181	240	random	-0.481438845902763
RNF181	300	random	-0.993079773198818
RNF181	360	random	-0.650016520809442
RNF181	420	random	-0.0190212377330696
RNF181	480	random	0.140574952883587
RNF181	600	random	0.597968083161526
RNF181	720	random	0.462890161734504
IMMT	0	random	0
IMMT	30	random	0.225095916504624
IMMT	60	random	0.23141039356996
IMMT	120	random	-1.47406387050451
IMMT	180	random	-0.866806605368147
IMMT	240	random	-0.344299120090426
IMMT	300	random	-0.0208511860787725
IMMT	360	random	-0.123130934226791
IMMT	420	random	-0.384805381941276
IMMT	480	random	-0.274026955298301
IMMT	600	random	-0.794113234055454
IMMT	720	random	-0.0638180959061005
KDM3A	0	random	0
KDM3A	30	random	0.329653503195042
KDM3A	60	random	-0.668557803122794
KDM3A	120	random	-0.50338858224391
KDM3A	180	random	-0.811239583237503
KDM3A	240	random	-1.57237962413398
KDM3A	300	random	-1.51073833201336
KDM3A	360	random	-0.765263426059226
KDM3A	420	random	-0.537420951312335
KDM3A	480	random	0.400985833915847
KDM3A	600	random	1.03692209939016
KDM3A	720	random	0.627568768893196
AC125232.1	0	random	0
AC125232.1	30	random	-0.761577498295181
AC125232.1	60	random	-0.718412107000876
AC125232.1	120	random	-1.00003711939128
AC125232.1	180	random	-0.834617088904194
AC125232.1	240	random	-0.358856063841295
AC125232.1	300	random	-0.458731000007219
AC125232.1	360	random	-0.999103813633567
AC125232.1	420	random	-0.80917609193863
AC125232.1	480	random	-0.238926273974958
AC125232.1	600	random	-1.78868048466019
AC125232.1	720	random	-1.02873627144101
ZNF2	0	random	0
ZNF2	30	random	-0.164546327103622
ZNF2	60	random	1.63753171682145
ZNF2	120	random	0.740596180337651
ZNF2	180	random	1.32059145681905
ZNF2	240	random	1.57792319091981
ZNF2	300	random	1.97063395033221
ZNF2	360	random	2.08858228837886
ZNF2	420	random	0.580668233126898
ZNF2	480	random	0.571273411109791
ZNF2	600	random	0.211678499420524
ZNF2	720	random	0.812731135595438
CIAO1	0	random	0
CIAO1	30	random	-0.398872897641443
CIAO1	60	random	-0.250649432510849
CIAO1	120	random	-1.59060268126353
CIAO1	180	random	-1.08589595371385
CIAO1	240	random	-0.463675147850393
CIAO1	300	random	-0.546005142122517
CIAO1	360	random	0.058109011606828
CIAO1	420	random	-0.296484039934131
CIAO1	480	random	-0.22878422058637
CIAO1	600	random	-0.0760250674026891
CIAO1	720	random	0.722712318457442
SNRNP200	0	random	0
SNRNP200	30	random	0.230125799339686
SNRNP200	60	random	-0.485996225303971
SNRNP200	120	random	0.600229162879644
SNRNP200	180	random	-0.00355449366911145
SNRNP200	240	random	-0.613891599627306
SNRNP200	300	random	-0.712940833962626
SNRNP200	360	random	-0.706551893494692
SNRNP200	420	random	-0.198237166223523
SNRNP200	480	random	0.225181379129976
SNRNP200	600	random	0.135787855284763
SNRNP200	720	random	-0.795192909340218
INPP4A	0	random	0
INPP4A	30	random	0.401999363051961
INPP4A	60	random	-1.46483515529228
INPP4A	120	random	-1.46879031710784
INPP4A	180	random	-1.22681280459045
INPP4A	240	random	-1.64413582426408
INPP4A	300	random	-1.31137962779389
INPP4A	360	random	-2.09205493053492
INPP4A	420	random	-1.16698652811913
INPP4A	480	random	-1.34539639488022
INPP4A	600	random	-1.03472021587284
INPP4A	720	random	-1.04412708721795
CNOT11	0	random	0
CNOT11	30	random	0.302743210286684
CNOT11	60	random	0.137909455586607
CNOT11	120	random	-0.49555763679718
CNOT11	180	random	-0.376753456242365
CNOT11	240	random	-0.143864756665652
CNOT11	300	random	0.433788731508808
CNOT11	360	random	-0.257627293021181
CNOT11	420	random	-0.340442510909028
CNOT11	480	random	-0.193236975589276
CNOT11	600	random	-0.614531611790988
CNOT11	720	random	-0.0893823348205415
ANAPC1	0	random	0
ANAPC1	30	random	0.232486487545641
ANAPC1	60	random	0.365201296996306
ANAPC1	120	random	-0.0236640737769899
ANAPC1	180	random	0.343604556397272
ANAPC1	240	random	0.18822379474219
ANAPC1	300	random	0.423683855563783
ANAPC1	360	random	0.435757081323039
ANAPC1	420	random	-0.299349844167854
ANAPC1	480	random	0.0146505011211063
ANAPC1	600	random	-0.672131362816662
ANAPC1	720	random	-0.943393040206704
ZC3H6	0	random	0
ZC3H6	30	random	-0.193156499757031
ZC3H6	60	random	-1.75295152699332
ZC3H6	120	random	-1.27911045381008
ZC3H6	180	random	-1.78677583553539
ZC3H6	240	random	-2.2376143775429
ZC3H6	300	random	-1.96631303632939
ZC3H6	360	random	-1.79352997099618
ZC3H6	420	random	-0.763524313226205
ZC3H6	480	random	-1.63001849161368
ZC3H6	600	random	-1.39018528152429
ZC3H6	720	random	-0.802667598283037
PAX8-AS1	0	random	0
PAX8-AS1	30	random	-0.212279614156162
PAX8-AS1	60	random	-0.06769169268033
PAX8-AS1	120	random	-1.20982121563796
PAX8-AS1	180	random	-1.16149740103331
PAX8-AS1	240	random	-0.0937712116733181
PAX8-AS1	300	random	-0.038991437710105
PAX8-AS1	360	random	-0.546263650279602
PAX8-AS1	420	random	0.147847861349955
PAX8-AS1	480	random	0.647997935308355
PAX8-AS1	600	random	-0.71603620529278
PAX8-AS1	720	random	0.771263421983814
SLC35F5	0	random	0
SLC35F5	30	random	-0.214201103865552
SLC35F5	60	random	-1.12538438953147
SLC35F5	120	random	-0.0344136224395319
SLC35F5	180	random	-0.362670609150228
SLC35F5	240	random	-0.960533291292835
SLC35F5	300	random	-1.23228190676264
SLC35F5	360	random	-0.227259121207764
SLC35F5	420	random	-0.192586262441004
SLC35F5	480	random	-0.376605574380642
SLC35F5	600	random	0.524540404740411
SLC35F5	720	random	0.63472597023139
TMEM37	0	random	0
TMEM37	30	random	-0.0469944759864939
TMEM37	60	random	0.340498264073313
TMEM37	120	random	0.875875274859268
TMEM37	180	random	0.470791507180011
TMEM37	240	random	0.732859801194784
TMEM37	300	random	0.432970127106797
TMEM37	360	random	0.323598598910002
TMEM37	420	random	0.172948139103448
TMEM37	480	random	-0.204066102932343
TMEM37	600	random	0.437662518477821
TMEM37	720	random	0.170725427401384
ARHGEF4	0	random	0
ARHGEF4	30	random	-0.0203336937577425
ARHGEF4	60	random	0.15322890653156
ARHGEF4	120	random	0.892441868227363
ARHGEF4	180	random	0.332782684445912
ARHGEF4	240	random	1.0820429892513
ARHGEF4	300	random	1.87124447822368
ARHGEF4	360	random	1.25469783535499
ARHGEF4	420	random	1.78585353770818
ARHGEF4	480	random	0.819338927934751
ARHGEF4	600	random	0.97184163111782
ARHGEF4	720	random	0.432272543189152
NOC2LP2	0	random	0
NOC2LP2	30	random	-0.0244131502328479
NOC2LP2	60	random	0.242387705883276
NOC2LP2	120	random	0.439436704191262
NOC2LP2	180	random	0.624279127382825
NOC2LP2	240	random	-0.0732394506985437
NOC2LP2	300	random	0.639726275208886
NOC2LP2	360	random	0.044510421912785
NOC2LP2	420	random	0.0909280991263017
NOC2LP2	480	random	-0.230181130766852
NOC2LP2	600	random	-0.0174379644520343
NOC2LP2	720	random	0.362709660602312
R3HDM1	0	random	0
R3HDM1	30	random	0.370017648092702
R3HDM1	60	random	-0.657715352597215
R3HDM1	120	random	-0.663408264814857
R3HDM1	180	random	-0.423526693727731
R3HDM1	240	random	-1.21046898906002
R3HDM1	300	random	-0.22862793251416
R3HDM1	360	random	-0.851180568429469
R3HDM1	420	random	-0.954547691914825
R3HDM1	480	random	-1.26982246929111
R3HDM1	600	random	-1.01970231463385
R3HDM1	720	random	-0.916623805202621
EPC2	0	random	0
EPC2	30	random	0.102149218087211
EPC2	60	random	1.05680794825136
EPC2	120	random	0.583700964532378
EPC2	180	random	0.944489266142263
EPC2	240	random	1.02726796796412
EPC2	300	random	1.59377105093613
EPC2	360	random	1.47178069581185
EPC2	420	random	0.0244106710940188
EPC2	480	random	-0.146787700536761
EPC2	600	random	-0.0682146908235903
EPC2	720	random	0.178619381746037
RBMS1	0	random	0
RBMS1	30	random	0.185916318868083
RBMS1	60	random	0.606204469240285
RBMS1	120	random	-0.81055956819425
RBMS1	180	random	-0.896833381509042
RBMS1	240	random	-1.27728196348257
RBMS1	300	random	-0.980675753333056
RBMS1	360	random	-0.964934923054775
RBMS1	420	random	-0.927637288339954
RBMS1	480	random	-0.329290319920727
RBMS1	600	random	0.255136154061142
RBMS1	720	random	0.197798188870931
TANK	0	random	0
TANK	30	random	-0.344091147912011
TANK	60	random	-0.523344113548058
TANK	120	random	-2.51775795919608
TANK	180	random	-2.35962639116592
TANK	240	random	-2.12694755915045
TANK	300	random	-1.12367694690085
TANK	360	random	-1.24573986175649
TANK	420	random	-0.837654851510351
TANK	480	random	-0.653825160462705
TANK	600	random	-1.18667770630633
TANK	720	random	-0.379665362607163
METTL5	0	random	0
METTL5	30	random	-0.16984869131789
METTL5	60	random	0.403445150445879
METTL5	120	random	-0.617309508721148
METTL5	180	random	0.0495482863953662
METTL5	240	random	0.533884148624219
METTL5	300	random	0.0738863610659171
METTL5	360	random	0.380406196595741
METTL5	420	random	-0.225202139980699
METTL5	480	random	-0.459152904786984
METTL5	600	random	-0.579707520412482
METTL5	720	random	-0.0283444542635763
UBR3	0	random	0
UBR3	30	random	0.14017022679153
UBR3	60	random	0.608897250211063
UBR3	120	random	-0.343190265375135
UBR3	180	random	0.355201598932186
UBR3	240	random	0.124624711021761
UBR3	300	random	0.90830925849962
UBR3	360	random	1.15949135161492
UBR3	420	random	0.25635035957691
UBR3	480	random	-0.236505193557566
UBR3	600	random	0.0708358486315187
UBR3	720	random	0.504335055801696
ITGA6	0	random	0
ITGA6	30	random	-0.33819188732927
ITGA6	60	random	0.670518192699834
ITGA6	120	random	0.411880031694562
ITGA6	180	random	0.73978589848755
ITGA6	240	random	1.2586348765305
ITGA6	300	random	1.25813427130697
ITGA6	360	random	0.959830230373218
ITGA6	420	random	0.271524022820352
ITGA6	480	random	-0.0103456706119494
ITGA6	600	random	-0.914095692782147
ITGA6	720	random	-0.322621175801207
LNPK	0	random	0
LNPK	30	random	0.118236314710107
LNPK	60	random	0.150521036006051
LNPK	120	random	-0.436197991724996
LNPK	180	random	-0.0275578066482905
LNPK	240	random	-0.143753194004936
LNPK	300	random	0.367331674445941
LNPK	360	random	0.191240885379427
LNPK	420	random	-0.185883010461877
LNPK	480	random	-0.741808357087851
LNPK	600	random	-0.3429298936342
LNPK	720	random	-0.234526874844892
PDE11A	0	random	0
PDE11A	30	random	0.564472709424681
PDE11A	60	random	-0.56379999631593
PDE11A	120	random	-0.270597374302214
PDE11A	180	random	0.23529316026011
PDE11A	240	random	-0.372607564333364
PDE11A	300	random	0.184825896747531
PDE11A	360	random	-0.00989577666792129
PDE11A	420	random	0.361492433260738
PDE11A	480	random	-0.149534937386839
PDE11A	600	random	-0.0023572458490612
PDE11A	720	random	-0.316548631145004
MOB4	0	random	0
MOB4	30	random	-0.0988496915259078
MOB4	60	random	0.75975516594435
MOB4	120	random	-0.000782807497064581
MOB4	180	random	0.126787821162531
MOB4	240	random	0.508541442791465
MOB4	300	random	1.17038822951431
MOB4	360	random	0.759242292066962
MOB4	420	random	-0.0865947051925484
MOB4	480	random	-0.569384480666778
MOB4	600	random	-0.575822397496087
MOB4	720	random	-0.181867776257729
ZFAND2B	0	random	0
ZFAND2B	30	random	-0.0152227383601731
ZFAND2B	60	random	-0.113963942497911
ZFAND2B	120	random	-0.532689138306061
ZFAND2B	180	random	-0.92836479306441
ZFAND2B	240	random	-0.116033662225456
ZFAND2B	300	random	-0.781559073645543
ZFAND2B	360	random	0.194621891508018
ZFAND2B	420	random	-0.371816106588514
ZFAND2B	480	random	0.111960785358692
ZFAND2B	600	random	-0.435682282137552
ZFAND2B	720	random	-0.425658961054098
SPEG	0	random	0
SPEG	30	random	-0.189728639861703
SPEG	60	random	0.651781508968132
SPEG	120	random	1.28215010661551
SPEG	180	random	1.70619070548222
SPEG	240	random	1.59027701250149
SPEG	300	random	0.801002543563439
SPEG	360	random	0.852905512118328
SPEG	420	random	1.09753152256693
SPEG	480	random	0.926018828399976
SPEG	600	random	0.0497403448651026
SPEG	720	random	-0.250697992346854
STK11IP	0	random	0
STK11IP	30	random	0.243078538649197
STK11IP	60	random	-0.0145799320133735
STK11IP	120	random	-0.391028996293103
STK11IP	180	random	-0.391985057408734
STK11IP	240	random	-0.742859486845333
STK11IP	300	random	-0.35801833055062
STK11IP	360	random	-0.150977984510072
STK11IP	420	random	-0.0388798187023295
STK11IP	480	random	0.252639149805507
STK11IP	600	random	0.262916806798541
STK11IP	720	random	0.669182981586879
FARSB	0	random	0
FARSB	30	random	-0.306368134103031
FARSB	60	random	0.207681277671044
FARSB	120	random	1.68671322518164
FARSB	180	random	0.892015805027824
FARSB	240	random	0.577991667732787
FARSB	300	random	0.370361186261265
FARSB	360	random	1.12034065818474
FARSB	420	random	0.149243297892573
FARSB	480	random	0.140807065075904
FARSB	600	random	1.58208623923466
FARSB	720	random	0.788138614871498
MRPL44	0	random	0
MRPL44	30	random	-0.918247260321925
MRPL44	60	random	-0.165580188625625
MRPL44	120	random	-0.492928498374313
MRPL44	180	random	-0.537491943385772
